movie_id,title,year,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,year_norm
429,"Day the Earth Stood Still, The (1951)",1951.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.3815789473684211
430,Duck Soup (1933),1933.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.14473684210526316
431,Highlander (1986),1986.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8421052631578947
432,Fantasia (1940),1940.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.23684210526315788
433,Heathers (1989),1989.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.881578947368421
434,Forbidden Planet (1956),1956.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4473684210526316
435,Butch Cassidy and the Sundance Kid (1969),1969.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.618421052631579
436,"American Werewolf in London, An (1981)",1981.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7763157894736842
437,Amityville 1992: It's About Time (1992),1992.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9210526315789473
438,Amityville 3-D (1983),1983.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8026315789473685
439,Amityville: A New Generation (1993),1993.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9342105263157895
440,Amityville II: The Possession (1982),1982.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7894736842105263
441,"Amityville Horror, The (1979)",1979.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.75
442,"Amityville Curse, The (1990)",1990.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8947368421052632
443,"Birds, The (1963)",1963.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5394736842105263
444,"Blob, The (1958)",1958.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.47368421052631576
445,"Body Snatcher, The (1945)",1945.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3026315789473684
446,Burnt Offerings (1976),1976.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7105263157894737
447,Carrie (1976),1976.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7105263157894737
448,"Omen, The (1976)",1976.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7105263157894737
449,Star Trek: The Motion Picture (1979),1979.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.75
450,Star Trek V: The Final Frontier (1989),1989.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.881578947368421
451,Grease (1978),1978.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0.7368421052631579
452,Jaws 2 (1978),1978.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7368421052631579
453,Jaws 3-D (1983),1983.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8026315789473685
454,Bastard Out of Carolina (1996),1996.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9736842105263158
455,Jackie Chan's First Strike (1996),1996.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9736842105263158
456,Beverly Hills Ninja (1997),1997.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9868421052631579
457,Free Willy 3: The Rescue (1997),1997.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9868421052631579
458,Nixon (1995),1995.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9605263157894737
459,"Cry, the Beloved Country (1995)",1995.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9605263157894737
460,"Crossing Guard, The (1995)",1995.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9605263157894737
461,Smoke (1995),1995.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9605263157894737
462,Like Water For Chocolate (Como agua para chocolate) (1992),1992.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.9210526315789473
463,"Secret of Roan Inish, The (1994)",1994.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9473684210526315
464,Vanya on 42nd Street (1994),1994.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9473684210526315
465,"Jungle Book, The (1994)",1994.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9473684210526315
466,Red Rock West (1992),1992.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9210526315789473
467,"Bronx Tale, A (1993)",1993.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9342105263157895
468,Rudy (1993),1993.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9342105263157895
469,Short Cuts (1993),1993.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9342105263157895
470,Tombstone (1993),1993.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9342105263157895
471,Courage Under Fire (1996),1996.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.9736842105263158
472,Dragonheart (1996),1996.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9736842105263158
473,James and the Giant Peach (1996),1996.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9736842105263158
474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),1963.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.5394736842105263
475,Trainspotting (1996),1996.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9736842105263158
476,"First Wives Club, The (1996)",1996.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9736842105263158
477,Matilda (1996),1996.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9736842105263158
478,"Philadelphia Story, The (1940)",1940.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.23684210526315788
479,Vertigo (1958),1958.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.47368421052631576
480,North by Northwest (1959),1959.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.4868421052631579
481,"Apartment, The (1960)",1960.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.5
482,Some Like It Hot (1959),1959.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.4868421052631579
483,Casablanca (1942),1942.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.2631578947368421
484,"Maltese Falcon, The (1941)",1941.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.25
485,My Fair Lady (1964),1964.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.5526315789473685
486,Sabrina (1954),1954.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.42105263157894735
487,Roman Holiday (1953),1953.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.40789473684210525
488,Sunset Blvd. (1950),1950.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3684210526315789
489,Notorious (1946),1946.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.3157894736842105
490,To Catch a Thief (1955),1955.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.4342105263157895
491,"Adventures of Robin Hood, The (1938)",1938.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21052631578947367
492,East of Eden (1955),1955.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4342105263157895
493,"Thin Man, The (1934)",1934.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.15789473684210525
494,His Girl Friday (1940),1940.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.23684210526315788
495,Around the World in 80 Days (1956),1956.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4473684210526316
496,It's a Wonderful Life (1946),1946.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3157894736842105
497,Bringing Up Baby (1938),1938.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.21052631578947367
498,"African Queen, The (1951)",1951.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.3815789473684211
499,Cat on a Hot Tin Roof (1958),1958.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.47368421052631576
500,Fly Away Home (1996),1996.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9736842105263158
501,Dumbo (1941),1941.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.25
502,Bananas (1971),1971.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.6447368421052632
503,"Candidate, The (1972)",1972.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6578947368421053
504,Bonnie and Clyde (1967),1967.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.5921052631578947
505,Dial M for Murder (1954),1954.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.42105263157894735
506,Rebel Without a Cause (1955),1955.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4342105263157895
507,"Streetcar Named Desire, A (1951)",1951.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3815789473684211
508,"People vs. Larry Flynt, The (1996)",1996.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9736842105263158
509,My Left Foot (1989),1989.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.881578947368421
510,"Magnificent Seven, The (1954)",1954.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.42105263157894735
511,Lawrence of Arabia (1962),1962.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5263157894736842
512,Wings of Desire (1987),1987.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.8552631578947368
513,"Third Man, The (1949)",1949.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.35526315789473684
514,Annie Hall (1977),1977.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.7236842105263158
515,"Boot, Das (1981)",1981.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.7763157894736842
516,Local Hero (1983),1983.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8026315789473685
517,Manhattan (1979),1979.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.75
518,Miller's Crossing (1990),1990.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8947368421052632
519,"Treasure of the Sierra Madre, The (1948)",1948.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34210526315789475
520,"Great Escape, The (1963)",1963.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5394736842105263
521,"Deer Hunter, The (1978)",1978.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.7368421052631579
522,Down by Law (1986),1986.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.8421052631578947
523,Cool Hand Luke (1967),1967.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.5921052631578947
524,"Great Dictator, The (1940)",1940.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.23684210526315788
525,"Big Sleep, The (1946)",1946.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.3157894736842105
526,Ben-Hur (1959),1959.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4868421052631579
527,Gandhi (1982),1982.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7894736842105263
528,"Killing Fields, The (1984)",1984.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.8157894736842105
529,My Life as a Dog (Mitt liv som hund) (1985),1985.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8289473684210527
530,"Man Who Would Be King, The (1975)",1975.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6973684210526315
531,Shine (1996),1996.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.9736842105263158
532,Kama Sutra: A Tale of Love (1996),1996.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9736842105263158
533,"Daytrippers, The (1996)",1996.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9736842105263158
534,Traveller (1997),1997.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9868421052631579
535,Addicted to Love (1997),1997.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.9868421052631579
536,Ponette (1996),1996.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9736842105263158
537,My Own Private Idaho (1991),1991.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9078947368421053
538,Anastasia (1997),1997.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9868421052631579
539,Mouse Hunt (1997),1997.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9868421052631579
540,Money Train (1995),1995.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9605263157894737
541,Mortal Kombat (1995),1995.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9605263157894737
542,Pocahontas (1995),1995.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.9605263157894737
543,"Misérables, Les (1995)",1995.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.9605263157894737
544,Things to Do in Denver when You're Dead (1995),1995.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.9605263157894737
545,Vampire in Brooklyn (1995),1995.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.9605263157894737
546,Broken Arrow (1996),1996.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9736842105263158
547,"Young Poisoner's Handbook, The (1995)",1995.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9605263157894737
548,"NeverEnding Story III, The (1994)",1994.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9473684210526315
549,Rob Roy (1995),1995.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.9605263157894737
550,Die Hard: With a Vengeance (1995),1995.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9605263157894737
551,Lord of Illusions (1995),1995.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9605263157894737
552,Species (1995),1995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9605263157894737
553,"Walk in the Clouds, A (1995)",1995.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.9605263157894737
554,Waterworld (1995),1995.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9605263157894737
555,White Man's Burden (1995),1995.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9605263157894737
556,Wild Bill (1995),1995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9605263157894737
557,Farinelli: il castrato (1994),1994.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.9473684210526315
558,Heavenly Creatures (1994),1994.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.9473684210526315
559,Interview with the Vampire (1994),1994.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.9473684210526315
560,"Kid in King Arthur's Court, A (1995)",1995.0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0.9605263157894737
561,Mary Shelley's Frankenstein (1994),1994.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.9473684210526315
562,"Quick and the Dead, The (1995)",1995.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9605263157894737
563,Stephen King's The Langoliers (1995),1995.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9605263157894737
564,Tales from the Hood (1995),1995.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.9605263157894737
565,Village of the Damned (1995),1995.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.9605263157894737
566,Clear and Present Danger (1994),1994.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9473684210526315
567,Wes Craven's New Nightmare (1994),1994.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9473684210526315
568,Speed (1994),1994.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.9473684210526315
569,Wolf (1994),1994.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.9473684210526315
570,Wyatt Earp (1994),1994.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9473684210526315
571,Another Stakeout (1993),1993.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.9342105263157895
572,Blown Away (1994),1994.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9473684210526315
573,Body Snatchers (1993),1993.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.9342105263157895
574,Boxing Helena (1993),1993.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.9342105263157895
575,City Slickers II: The Legend of Curly's Gold (1994),1994.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9473684210526315
576,Cliffhanger (1993),1993.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9342105263157895
577,Coneheads (1993),1993.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.9342105263157895
578,Demolition Man (1993),1993.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9342105263157895
579,Fatal Instinct (1993),1993.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9342105263157895
580,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",1995.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.9605263157894737
581,Kalifornia (1993),1993.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.9342105263157895
582,"Piano, The (1993)",1993.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.9342105263157895
583,Romeo Is Bleeding (1993),1993.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.9342105263157895
584,"Secret Garden, The (1993)",1993.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9342105263157895
585,Son in Law (1993),1993.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9342105263157895
586,Terminal Velocity (1994),1994.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9473684210526315
587,"Hour of the Pig, The (1993)",1993.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.9342105263157895
588,Beauty and the Beast (1991),1991.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9078947368421053
589,"Wild Bunch, The (1969)",1969.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.618421052631579
590,Hellraiser: Bloodline (1996),1996.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.9736842105263158
591,Primal Fear (1996),1996.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.9736842105263158
592,True Crime (1995),1995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.9605263157894737
593,Stalingrad (1993),1993.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9342105263157895
594,Heavy (1995),1995.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.9605263157894737
595,"Fan, The (1996)",1996.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9736842105263158
596,"Hunchback of Notre Dame, The (1996)",1996.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9736842105263158
597,Eraser (1996),1996.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9736842105263158
598,"Big Squeeze, The (1996)",1996.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.9736842105263158
599,Police Story 4: Project S (Chao ji ji hua) (1993),1993.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9342105263157895
600,Daniel Defoe's Robinson Crusoe (1996),1996.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9736842105263158
601,For Whom the Bell Tolls (1943),1943.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.27631578947368424
602,"American in Paris, An (1951)",1951.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.3815789473684211
603,Rear Window (1954),1954.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.42105263157894735
604,It Happened One Night (1934),1934.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.15789473684210525
605,Meet Me in St. Louis (1944),1944.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2894736842105263
606,All About Eve (1950),1950.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3684210526315789
607,Rebecca (1940),1940.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.23684210526315788
608,Spellbound (1945),1945.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.3026315789473684
609,Father of the Bride (1950),1950.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3684210526315789
610,Gigi (1958),1958.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.47368421052631576
611,Laura (1944),1944.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.2894736842105263
612,Lost Horizon (1937),1937.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.19736842105263158
613,My Man Godfrey (1936),1936.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.18421052631578946
614,Giant (1956),1956.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4473684210526316
615,"39 Steps, The (1935)",1935.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.17105263157894737
616,Night of the Living Dead (1968),1968.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.6052631578947368
617,"Blue Angel, The (Blaue Engel, Der) (1930)",1930.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.10526315789473684
618,Picnic (1955),1955.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4342105263157895
619,Extreme Measures (1996),1996.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.9736842105263158
620,"Chamber, The (1996)",1996.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9736842105263158
621,"Davy Crockett, King of the Wild Frontier (1955)",1955.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4342105263157895
622,Swiss Family Robinson (1960),1960.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
623,Angels in the Outfield (1994),1994.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9473684210526315
624,"Three Caballeros, The (1945)",1945.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3026315789473684
625,"Sword in the Stone, The (1963)",1963.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5394736842105263
626,So Dear to My Heart (1949),1949.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.35526315789473684
627,Robin Hood: Prince of Thieves (1991),1991.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9078947368421053
628,Sleepers (1996),1996.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.9736842105263158
629,Victor/Victoria (1982),1982.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.7894736842105263
630,"Great Race, The (1965)",1965.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.5657894736842105
631,"Crying Game, The (1992)",1992.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.9210526315789473
632,Sophie's Choice (1982),1982.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7894736842105263
633,"Christmas Carol, A (1938)",1938.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.21052631578947367
634,Microcosmos: Le peuple de l'herbe (1996),1996.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9736842105263158
635,"Fog, The (1980)",1980.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7631578947368421
636,Escape from New York (1981),1981.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.7763157894736842
637,"Howling, The (1981)",1981.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.7763157894736842
638,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",1982.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7894736842105263
639,"Tin Drum, The (Blechtrommel, Die) (1979)",1979.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.75
640,"Cook the Thief His Wife & Her Lover, The (1989)",1989.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.881578947368421
641,Paths of Glory (1957),1957.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.4605263157894737
